Id,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c,Name,sustain_app__UniqueInventoryId__c,sustain_app__ConsumptionReport__r.Name,sustain_app__EnergyConsumption__r.Name
a071g0000031YE0AAM,a081g0000045KAfAAM,a0G1g000001vp2KEAQ,CFR-000000133,a081g0000045KAfAAMa0G1g000001vp2KEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1098
a071g0000031YE1AAM,a081g0000045KAfAAM,a0G1g000001vp2LEAQ,CFR-000000134,a081g0000045KAfAAMa0G1g000001vp2LEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1099
a071g0000031YE2AAM,a081g0000045KAfAAM,a0G1g000001vp2MEAQ,CFR-000000135,a081g0000045KAfAAMa0G1g000001vp2MEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1100
a071g0000031YE3AAM,a081g0000045KAfAAM,a0G1g000001vp2NEAQ,CFR-000000136,a081g0000045KAfAAMa0G1g000001vp2NEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1101
a071g0000031YE4AAM,a081g0000045KAfAAM,a0G1g000001vp2OEAQ,CFR-000000137,a081g0000045KAfAAMa0G1g000001vp2OEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1102
a071g0000031YE5AAM,a081g0000045KAfAAM,a0G1g000001vp2PEAQ,CFR-000000138,a081g0000045KAfAAMa0G1g000001vp2PEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1103
a071g0000031YE6AAM,a081g0000045KAfAAM,a0G1g000001vp2QEAQ,CFR-000000139,a081g0000045KAfAAMa0G1g000001vp2QEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1104
a071g0000031YE7AAM,a081g0000045KAfAAM,a0G1g000001vp2REAQ,CFR-000000140,a081g0000045KAfAAMa0G1g000001vp2REAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1105
a071g0000031YE8AAM,a081g0000045KAfAAM,a0G1g000001vp2SEAQ,CFR-000000141,a081g0000045KAfAAMa0G1g000001vp2SEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1106
a071g0000031YE9AAM,a081g0000045KAfAAM,a0G1g000001vp2TEAQ,CFR-000000142,a081g0000045KAfAAMa0G1g000001vp2TEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1107
a071g0000031YEAAA2,a081g0000045KAfAAM,a0G1g000001vp2UEAQ,CFR-000000143,a081g0000045KAfAAMa0G1g000001vp2UEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1108
a071g0000031YEBAA2,a081g0000045KAfAAM,a0G1g000001vp2VEAQ,CFR-000000144,a081g0000045KAfAAMa0G1g000001vp2VEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1109
a071g0000031YECAA2,a081g0000045KAfAAM,a0G1g000001vp2WEAQ,CFR-000000145,a081g0000045KAfAAMa0G1g000001vp2WEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1110
a071g0000031YEDAA2,a081g0000045KAfAAM,a0G1g000001vp2XEAQ,CFR-000000146,a081g0000045KAfAAMa0G1g000001vp2XEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1111
a071g0000031YEEAA2,a081g0000045KAfAAM,a0G1g000001vp2YEAQ,CFR-000000147,a081g0000045KAfAAMa0G1g000001vp2YEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1112
a071g0000031YEFAA2,a081g0000045KAfAAM,a0G1g000001vp2ZEAQ,CFR-000000148,a081g0000045KAfAAMa0G1g000001vp2ZEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1113
a071g0000031YEGAA2,a081g0000045KAfAAM,a0G1g000001vp2aEAA,CFR-000000149,a081g0000045KAfAAMa0G1g000001vp2aEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1114
a071g0000031YEHAA2,a081g0000045KAfAAM,a0G1g000001vp2bEAA,CFR-000000150,a081g0000045KAfAAMa0G1g000001vp2bEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1115
a071g0000031YEIAA2,a081g0000045KAfAAM,a0G1g000001vp2cEAA,CFR-000000151,a081g0000045KAfAAMa0G1g000001vp2cEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1116
a071g0000031YEJAA2,a081g0000045KAfAAM,a0G1g000001vp2dEAA,CFR-000000152,a081g0000045KAfAAMa0G1g000001vp2dEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1117
a071g0000031YEKAA2,a081g0000045KAfAAM,a0G1g000001vp2eEAA,CFR-000000153,a081g0000045KAfAAMa0G1g000001vp2eEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1118
a071g0000031YELAA2,a081g0000045KAfAAM,a0G1g000001vp2fEAA,CFR-000000154,a081g0000045KAfAAMa0G1g000001vp2fEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1119
a071g0000031YEMAA2,a081g0000045KAfAAM,a0G1g000001vp2gEAA,CFR-000000155,a081g0000045KAfAAMa0G1g000001vp2gEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1120
a071g0000031YENAA2,a081g0000045KAfAAM,a0G1g000001vp2hEAA,CFR-000000156,a081g0000045KAfAAMa0G1g000001vp2hEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1121
a071g0000031YEOAA2,a081g0000045KAfAAM,a0G1g000001vp2iEAA,CFR-000000157,a081g0000045KAfAAMa0G1g000001vp2iEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1122
a071g0000031YEPAA2,a081g0000045KAfAAM,a0G1g000001vp2jEAA,CFR-000000158,a081g0000045KAfAAMa0G1g000001vp2jEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1123
a071g0000031YEQAA2,a081g0000045KAfAAM,a0G1g000001vp2kEAA,CFR-000000159,a081g0000045KAfAAMa0G1g000001vp2kEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1124
a071g0000031YERAA2,a081g0000045KAfAAM,a0G1g000001vp2lEAA,CFR-000000160,a081g0000045KAfAAMa0G1g000001vp2lEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1125
a071g0000031YESAA2,a081g0000045KAfAAM,a0G1g000001vp2mEAA,CFR-000000161,a081g0000045KAfAAMa0G1g000001vp2mEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1126
a071g0000031YETAA2,a081g0000045KAfAAM,a0G1g000001vp2nEAA,CFR-000000162,a081g0000045KAfAAMa0G1g000001vp2nEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1127
a071g0000031YEUAA2,a081g0000045KAfAAM,a0G1g000001vp2oEAA,CFR-000000163,a081g0000045KAfAAMa0G1g000001vp2oEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1128
a071g0000031YEVAA2,a081g0000045KAfAAM,a0G1g000001vp2pEAA,CFR-000000164,a081g0000045KAfAAMa0G1g000001vp2pEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1129
a071g0000031YEWAA2,a081g0000045KAfAAM,a0G1g000001vp2qEAA,CFR-000000165,a081g0000045KAfAAMa0G1g000001vp2qEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1130
a071g0000031YEXAA2,a081g0000045KAfAAM,a0G1g000001vp2rEAA,CFR-000000166,a081g0000045KAfAAMa0G1g000001vp2rEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1131
a071g0000031YEYAA2,a081g0000045KAfAAM,a0G1g000001vp2sEAA,CFR-000000167,a081g0000045KAfAAMa0G1g000001vp2sEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1132
a071g0000031YEZAA2,a081g0000045KAfAAM,a0G1g000001vp2tEAA,CFR-000000168,a081g0000045KAfAAMa0G1g000001vp2tEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1133
a071g0000031YEaAAM,a081g0000045KAfAAM,a0G1g000001vp2uEAA,CFR-000000169,a081g0000045KAfAAMa0G1g000001vp2uEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1134
a071g0000031YEbAAM,a081g0000045KAfAAM,a0G1g000001vp2vEAA,CFR-000000170,a081g0000045KAfAAMa0G1g000001vp2vEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1135
a071g0000031YEcAAM,a081g0000045KAfAAM,a0G1g000001vp2wEAA,CFR-000000171,a081g0000045KAfAAMa0G1g000001vp2wEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1136
a071g0000031YEdAAM,a081g0000045KAfAAM,a0G1g000001vp2xEAA,CFR-000000172,a081g0000045KAfAAMa0G1g000001vp2xEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1137
a071g0000031YEeAAM,a081g0000045KAfAAM,a0G1g000001vp2yEAA,CFR-000000173,a081g0000045KAfAAMa0G1g000001vp2yEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1138
a071g0000031YEfAAM,a081g0000045KAfAAM,a0G1g000001vp2zEAA,CFR-000000174,a081g0000045KAfAAMa0G1g000001vp2zEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1139
a071g0000031YEgAAM,a081g0000045KAfAAM,a0G1g000001vp30EAA,CFR-000000175,a081g0000045KAfAAMa0G1g000001vp30EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1140
a071g0000031YEhAAM,a081g0000045KAfAAM,a0G1g000001vp31EAA,CFR-000000176,a081g0000045KAfAAMa0G1g000001vp31EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1141
a071g0000031YEiAAM,a081g0000045KAfAAM,a0G1g000001vp32EAA,CFR-000000177,a081g0000045KAfAAMa0G1g000001vp32EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1142
a071g0000031YEjAAM,a081g0000045KAfAAM,a0G1g000001vp33EAA,CFR-000000178,a081g0000045KAfAAMa0G1g000001vp33EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1143
a071g0000031YEkAAM,a081g0000045KAfAAM,a0G1g000001vp34EAA,CFR-000000179,a081g0000045KAfAAMa0G1g000001vp34EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1144
a071g0000031YElAAM,a081g0000045KAfAAM,a0G1g000001vp35EAA,CFR-000000180,a081g0000045KAfAAMa0G1g000001vp35EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1145
a071g0000031YEmAAM,a081g0000045KAfAAM,a0G1g000001vp36EAA,CFR-000000181,a081g0000045KAfAAMa0G1g000001vp36EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1146
a071g0000031YEnAAM,a081g0000045KAfAAM,a0G1g000001vp37EAA,CFR-000000182,a081g0000045KAfAAMa0G1g000001vp37EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1147
a071g0000031YEoAAM,a081g0000045KAfAAM,a0G1g000001vp38EAA,CFR-000000183,a081g0000045KAfAAMa0G1g000001vp38EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1148
a071g0000031YEpAAM,a081g0000045KAfAAM,a0G1g000001vp39EAA,CFR-000000184,a081g0000045KAfAAMa0G1g000001vp39EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1149
a071g0000031YEqAAM,a081g0000045KAfAAM,a0G1g000001vp3AEAQ,CFR-000000185,a081g0000045KAfAAMa0G1g000001vp3AEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1150
a071g0000031YErAAM,a081g0000045KAfAAM,a0G1g000001vp3BEAQ,CFR-000000186,a081g0000045KAfAAMa0G1g000001vp3BEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1151
a071g0000031YEsAAM,a081g0000045KAfAAM,a0G1g000001vp3CEAQ,CFR-000000187,a081g0000045KAfAAMa0G1g000001vp3CEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1152
a071g0000031YEtAAM,a081g0000045KAfAAM,a0G1g000001vp3DEAQ,CFR-000000188,a081g0000045KAfAAMa0G1g000001vp3DEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1153
a071g0000031YEuAAM,a081g0000045KAfAAM,a0G1g000001vp3EEAQ,CFR-000000189,a081g0000045KAfAAMa0G1g000001vp3EEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1154
a071g0000031YEvAAM,a081g0000045KAfAAM,a0G1g000001vp3FEAQ,CFR-000000190,a081g0000045KAfAAMa0G1g000001vp3FEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1155
a071g0000031YEwAAM,a081g0000045KAfAAM,a0G1g000001vp3GEAQ,CFR-000000191,a081g0000045KAfAAMa0G1g000001vp3GEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1156
a071g0000031YExAAM,a081g0000045KAfAAM,a0G1g000001vp3HEAQ,CFR-000000192,a081g0000045KAfAAMa0G1g000001vp3HEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1157
a071g0000031YEyAAM,a081g0000045KAfAAM,a0G1g000001vp3IEAQ,CFR-000000193,a081g0000045KAfAAMa0G1g000001vp3IEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1158
a071g0000031YEzAAM,a081g0000045KAfAAM,a0G1g000001vp3JEAQ,CFR-000000194,a081g0000045KAfAAMa0G1g000001vp3JEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1159
a071g0000031YF0AAM,a081g0000045KAfAAM,a0G1g000001vp3KEAQ,CFR-000000195,a081g0000045KAfAAMa0G1g000001vp3KEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1160
a071g0000031YF1AAM,a081g0000045KAfAAM,a0G1g000001vp3LEAQ,CFR-000000196,a081g0000045KAfAAMa0G1g000001vp3LEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1161
a071g0000031YF2AAM,a081g0000045KAfAAM,a0G1g000001vp3MEAQ,CFR-000000197,a081g0000045KAfAAMa0G1g000001vp3MEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1162
a071g0000031YF3AAM,a081g0000045KAfAAM,a0G1g000001vp3NEAQ,CFR-000000198,a081g0000045KAfAAMa0G1g000001vp3NEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1163
a071g0000031YF4AAM,a081g0000045KAfAAM,a0G1g000001vp3OEAQ,CFR-000000199,a081g0000045KAfAAMa0G1g000001vp3OEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1164
a071g0000031YF5AAM,a081g0000045KAfAAM,a0G1g000001vp3PEAQ,CFR-000000200,a081g0000045KAfAAMa0G1g000001vp3PEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1165
a071g0000031YF6AAM,a081g0000045KAfAAM,a0G1g000001vp3QEAQ,CFR-000000201,a081g0000045KAfAAMa0G1g000001vp3QEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1166
a071g0000031YF7AAM,a081g0000045KAfAAM,a0G1g000001vp3REAQ,CFR-000000202,a081g0000045KAfAAMa0G1g000001vp3REAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1167
a071g0000031YF8AAM,a081g0000045KAfAAM,a0G1g000001vp3SEAQ,CFR-000000203,a081g0000045KAfAAMa0G1g000001vp3SEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1168
a071g0000031YF9AAM,a081g0000045KAfAAM,a0G1g000001vp3TEAQ,CFR-000000204,a081g0000045KAfAAMa0G1g000001vp3TEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1169
a071g0000031YFAAA2,a081g0000045KAfAAM,a0G1g000001vp3UEAQ,CFR-000000205,a081g0000045KAfAAMa0G1g000001vp3UEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1170
a071g0000031YFBAA2,a081g0000045KAfAAM,a0G1g000001vp3VEAQ,CFR-000000206,a081g0000045KAfAAMa0G1g000001vp3VEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1171
a071g0000031YFCAA2,a081g0000045KAfAAM,a0G1g000001vp3WEAQ,CFR-000000207,a081g0000045KAfAAMa0G1g000001vp3WEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1172
a071g0000031YFDAA2,a081g0000045KAfAAM,a0G1g000001vp3XEAQ,CFR-000000208,a081g0000045KAfAAMa0G1g000001vp3XEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1173
a071g0000031YFEAA2,a081g0000045KAfAAM,a0G1g000001vp3YEAQ,CFR-000000209,a081g0000045KAfAAMa0G1g000001vp3YEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1174
a071g0000031YFFAA2,a081g0000045KAfAAM,a0G1g000001vp3ZEAQ,CFR-000000210,a081g0000045KAfAAMa0G1g000001vp3ZEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1175
a071g0000031YFGAA2,a081g0000045KAfAAM,a0G1g000001vp3aEAA,CFR-000000211,a081g0000045KAfAAMa0G1g000001vp3aEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1176
a071g0000031YFHAA2,a081g0000045KAfAAM,a0G1g000001vp3bEAA,CFR-000000212,a081g0000045KAfAAMa0G1g000001vp3bEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1177
a071g0000031YFIAA2,a081g0000045KAfAAM,a0G1g000001vp3cEAA,CFR-000000213,a081g0000045KAfAAMa0G1g000001vp3cEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1178
a071g0000031YFJAA2,a081g0000045KAfAAM,a0G1g000001vp3dEAA,CFR-000000214,a081g0000045KAfAAMa0G1g000001vp3dEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1179
a071g0000031YFKAA2,a081g0000045KAfAAM,a0G1g000001vp3eEAA,CFR-000000215,a081g0000045KAfAAMa0G1g000001vp3eEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1180
a071g0000031YFLAA2,a081g0000045KAfAAM,a0G1g000001vp3fEAA,CFR-000000216,a081g0000045KAfAAMa0G1g000001vp3fEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1181
a071g0000031YFMAA2,a081g0000045KAfAAM,a0G1g000001vp3gEAA,CFR-000000217,a081g0000045KAfAAMa0G1g000001vp3gEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1182
a071g0000031YFNAA2,a081g0000045KAfAAM,a0G1g000001vp3hEAA,CFR-000000218,a081g0000045KAfAAMa0G1g000001vp3hEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1183
a071g0000031YFOAA2,a081g0000045KAfAAM,a0G1g000001vp3iEAA,CFR-000000219,a081g0000045KAfAAMa0G1g000001vp3iEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1184
a071g0000031YFPAA2,a081g0000045KAfAAM,a0G1g000001vp3jEAA,CFR-000000220,a081g0000045KAfAAMa0G1g000001vp3jEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1185
a071g0000031YFQAA2,a081g0000045KAfAAM,a0G1g000001vp3kEAA,CFR-000000221,a081g0000045KAfAAMa0G1g000001vp3kEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1186
a071g0000031YFRAA2,a081g0000045KAfAAM,a0G1g000001vp3lEAA,CFR-000000222,a081g0000045KAfAAMa0G1g000001vp3lEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1187
a071g0000031YFSAA2,a081g0000045KAfAAM,a0G1g000001vp3mEAA,CFR-000000223,a081g0000045KAfAAMa0G1g000001vp3mEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1188
a071g0000031YFTAA2,a081g0000045KAfAAM,a0G1g000001vp3nEAA,CFR-000000224,a081g0000045KAfAAMa0G1g000001vp3nEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1189
a071g0000031YFUAA2,a081g0000045KAfAAM,a0G1g000001vp3oEAA,CFR-000000225,a081g0000045KAfAAMa0G1g000001vp3oEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1190
a071g0000031YFVAA2,a081g0000045KAfAAM,a0G1g000001vp3pEAA,CFR-000000226,a081g0000045KAfAAMa0G1g000001vp3pEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1191
a071g0000031YFWAA2,a081g0000045KAfAAM,a0G1g000001vp3qEAA,CFR-000000227,a081g0000045KAfAAMa0G1g000001vp3qEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1192
a071g0000031YFXAA2,a081g0000045KAfAAM,a0G1g000001vp3rEAA,CFR-000000228,a081g0000045KAfAAMa0G1g000001vp3rEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1193
a071g0000031YFYAA2,a081g0000045KAfAAM,a0G1g000001vp3sEAA,CFR-000000229,a081g0000045KAfAAMa0G1g000001vp3sEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1194
a071g0000031YFZAA2,a081g0000045KAfAAM,a0G1g000001vp3tEAA,CFR-000000230,a081g0000045KAfAAMa0G1g000001vp3tEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1195
a071g0000031YFaAAM,a081g0000045KAfAAM,a0G1g000001vp3uEAA,CFR-000000231,a081g0000045KAfAAMa0G1g000001vp3uEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1196
a071g0000031YFbAAM,a081g0000045KAfAAM,a0G1g000001vp3vEAA,CFR-000000232,a081g0000045KAfAAMa0G1g000001vp3vEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1197
a071g0000031YFcAAM,a081g0000045KAfAAM,a0G1g000001vp3wEAA,CFR-000000233,a081g0000045KAfAAMa0G1g000001vp3wEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1198
a071g0000031YFdAAM,a081g0000045KAfAAM,a0G1g000001vp3xEAA,CFR-000000234,a081g0000045KAfAAMa0G1g000001vp3xEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1199
a071g0000031YFeAAM,a081g0000045KAfAAM,a0G1g000001vp3yEAA,CFR-000000235,a081g0000045KAfAAMa0G1g000001vp3yEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1200
a071g0000031YFfAAM,a081g0000045KAfAAM,a0G1g000001vp3zEAA,CFR-000000236,a081g0000045KAfAAMa0G1g000001vp3zEAA,Air Travel - All Org - FY19,AT-FY19-AMER-1201
a071g0000031YFgAAM,a081g0000045KAfAAM,a0G1g000001vp40EAA,CFR-000000237,a081g0000045KAfAAMa0G1g000001vp40EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1202
a071g0000031YFhAAM,a081g0000045KAfAAM,a0G1g000001vp41EAA,CFR-000000238,a081g0000045KAfAAMa0G1g000001vp41EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1203
a071g0000031YFiAAM,a081g0000045KAfAAM,a0G1g000001vp42EAA,CFR-000000239,a081g0000045KAfAAMa0G1g000001vp42EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1204
a071g0000031YFjAAM,a081g0000045KAfAAM,a0G1g000001vp43EAA,CFR-000000240,a081g0000045KAfAAMa0G1g000001vp43EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1205
a071g0000031YFkAAM,a081g0000045KAfAAM,a0G1g000001vp44EAA,CFR-000000241,a081g0000045KAfAAMa0G1g000001vp44EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1206
a071g0000031YFlAAM,a081g0000045KAfAAM,a0G1g000001vp45EAA,CFR-000000242,a081g0000045KAfAAMa0G1g000001vp45EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1207
a071g0000031YFmAAM,a081g0000045KAfAAM,a0G1g000001vp46EAA,CFR-000000243,a081g0000045KAfAAMa0G1g000001vp46EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1208
a071g0000031YFnAAM,a081g0000045KAfAAM,a0G1g000001vp47EAA,CFR-000000244,a081g0000045KAfAAMa0G1g000001vp47EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1209
a071g0000031YFoAAM,a081g0000045KAfAAM,a0G1g000001vp48EAA,CFR-000000245,a081g0000045KAfAAMa0G1g000001vp48EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1210
a071g0000031YFpAAM,a081g0000045KAfAAM,a0G1g000001vp49EAA,CFR-000000246,a081g0000045KAfAAMa0G1g000001vp49EAA,Air Travel - All Org - FY19,AT-FY19-AMER-1211
a071g0000031YFqAAM,a081g0000045KAfAAM,a0G1g000001vp4AEAQ,CFR-000000247,a081g0000045KAfAAMa0G1g000001vp4AEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1212
a071g0000031YFrAAM,a081g0000045KAfAAM,a0G1g000001vp4BEAQ,CFR-000000248,a081g0000045KAfAAMa0G1g000001vp4BEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1213
a071g0000031YFsAAM,a081g0000045KAfAAM,a0G1g000001vp4CEAQ,CFR-000000249,a081g0000045KAfAAMa0G1g000001vp4CEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1214
a071g0000031YFtAAM,a081g0000045KAfAAM,a0G1g000001vp4DEAQ,CFR-000000250,a081g0000045KAfAAMa0G1g000001vp4DEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1215
a071g0000031YFuAAM,a081g0000045KAfAAM,a0G1g000001vp4EEAQ,CFR-000000251,a081g0000045KAfAAMa0G1g000001vp4EEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1216
a071g0000031YFvAAM,a081g0000045KAfAAM,a0G1g000001vp4FEAQ,CFR-000000252,a081g0000045KAfAAMa0G1g000001vp4FEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1217
a071g0000031YFwAAM,a081g0000045KAfAAM,a0G1g000001vp4GEAQ,CFR-000000253,a081g0000045KAfAAMa0G1g000001vp4GEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1218
a071g0000031YFxAAM,a081g0000045KAfAAM,a0G1g000001vp4HEAQ,CFR-000000254,a081g0000045KAfAAMa0G1g000001vp4HEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1219
a071g0000031YFyAAM,a081g0000045KAfAAM,a0G1g000001vp4IEAQ,CFR-000000255,a081g0000045KAfAAMa0G1g000001vp4IEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1220
a071g0000031YFzAAM,a081g0000045KAfAAM,a0G1g000001vp4JEAQ,CFR-000000256,a081g0000045KAfAAMa0G1g000001vp4JEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1221
a071g0000031YG0AAM,a081g0000045KAfAAM,a0G1g000001vp4KEAQ,CFR-000000257,a081g0000045KAfAAMa0G1g000001vp4KEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1222
a071g0000031YG1AAM,a081g0000045KAfAAM,a0G1g000001vp4LEAQ,CFR-000000258,a081g0000045KAfAAMa0G1g000001vp4LEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1223
a071g0000031YG2AAM,a081g0000045KAfAAM,a0G1g000001vp4MEAQ,CFR-000000259,a081g0000045KAfAAMa0G1g000001vp4MEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1224
a071g0000031YG3AAM,a081g0000045KAfAAM,a0G1g000001vp4NEAQ,CFR-000000260,a081g0000045KAfAAMa0G1g000001vp4NEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1225
a071g0000031YG4AAM,a081g0000045KAfAAM,a0G1g000001vp4OEAQ,CFR-000000261,a081g0000045KAfAAMa0G1g000001vp4OEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1226
a071g0000031YG5AAM,a081g0000045KAfAAM,a0G1g000001vp4PEAQ,CFR-000000262,a081g0000045KAfAAMa0G1g000001vp4PEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1227
a071g0000031YG6AAM,a081g0000045KAfAAM,a0G1g000001vp4QEAQ,CFR-000000263,a081g0000045KAfAAMa0G1g000001vp4QEAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1228
a071g0000031YG7AAM,a081g0000045KAfAAM,a0G1g000001vp4REAQ,CFR-000000264,a081g0000045KAfAAMa0G1g000001vp4REAQ,Air Travel - All Org - FY19,AT-FY19-AMER-1229
