Id,sustain_app__Data_Source__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__EmissionFactorScope3Dataset__c,Name,RecordTypeId,sustain_app__GhgScope3Category__c,sustain_app__EmissionFactorScope3Dataset__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
a0F1g000002oOsHEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,State and local government enterprises,S00202,State and local government electric utilities,5489.772695,a0E1g000004Gh1XEAS,State and local government electric utilities,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsIEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,State and local government enterprises,S00203,Other state and local government enterprises,9.813665374,a0E1g000004Gh1XEAS,Other state and local government enterprises,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmmEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327400,Lime and gypsum product manufacturing,3160.575919,a0E1g000004Gh1XEAS,Lime and gypsum product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmnEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327910,Abrasive product manufacturing,34.93150473,a0E1g000004Gh1XEAS,Abrasive product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmoEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327991,Cut stone and stone product manufacturing,41.10933292,a0E1g000004Gh1XEAS,Cut stone and stone product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmpEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327992,Ground or treated mineral and earth manufacturing,194.4741024,a0E1g000004Gh1XEAS,Ground or treated mineral and earth manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmqEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327993,Mineral wool manufacturing,274.4808685,a0E1g000004Gh1XEAS,Mineral wool manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmrEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327999,Miscellaneous nonmetallic mineral products,136.0201977,a0E1g000004Gh1XEAS,Miscellaneous nonmetallic mineral products,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmsEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331110,Iron and steel mills and ferroalloy manufacturing,710.7176092,a0E1g000004Gh1XEAS,Iron and steel mills and ferroalloy manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmtEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331200,Steel product manufacturing from purchased steel,56.22062915,a0E1g000004Gh1XEAS,Steel product manufacturing from purchased steel,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmuEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,33131A,Alumina refining and primary aluminum production,842.4990953,a0E1g000004Gh1XEAS,Alumina refining and primary aluminum production,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmvEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331314,Secondary smelting and alloying of aluminum,146.4386973,a0E1g000004Gh1XEAS,Secondary smelting and alloying of aluminum,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmwEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,33131B,Aluminum product manufacturing from purchased aluminum,113.4014141,a0E1g000004Gh1XEAS,Aluminum product manufacturing from purchased aluminum,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpYEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,312110,Soft drink and ice manufacturing,18.7088987,a0E1g000004Gh1XEAS,Soft drink and ice manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpZEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,312120,Breweries,28.50271038,a0E1g000004Gh1XEAS,Breweries,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpaEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,312130,Wineries,12.60935678,a0E1g000004Gh1XEAS,Wineries,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpbEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,312140,Distilleries,14.87206732,a0E1g000004Gh1XEAS,Distilleries,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpcEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,312200,Tobacco product manufacturing,6.58516935,a0E1g000004Gh1XEAS,Tobacco product manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpdEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,313100,"Fiber, yarn, and thread mills",26.78617581,a0E1g000004Gh1XEAS,"Fiber, yarn, and thread mills",0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpeEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,313200,Fabric mills,61.2456459,a0E1g000004Gh1XEAS,Fabric mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpfEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,313300,Textile and fabric finishing and fabric coating mills,114.3921015,a0E1g000004Gh1XEAS,Textile and fabric finishing and fabric coating mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpgEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,314110,Carpet and rug mills,49.93477125,a0E1g000004Gh1XEAS,Carpet and rug mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOphEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,314120,Curtain and linen mills,24.88171148,a0E1g000004Gh1XEAS,Curtain and linen mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpiEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Textile mills and textile product mills,314900,Other textile product mills,19.80104633,a0E1g000004Gh1XEAS,Other textile product mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpjEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Apparel and leather and allied products,315000,Apparel manufacturing,6.760794061,a0E1g000004Gh1XEAS,Apparel manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmxEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331411,Primary smelting and refining of copper,10.27996255,a0E1g000004Gh1XEAS,Primary smelting and refining of copper,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmyEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331419,Primary smelting and refining of nonferrous metal (except copper and aluminum),318.6419405,a0E1g000004Gh1XEAS,Primary smelting and refining of nonferrous metal (except copper and aluminum),0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmzEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331420,"Copper rolling, drawing, extruding and alloying",36.49204952,a0E1g000004Gh1XEAS,"Copper rolling, drawing, extruding and alloying",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn0EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331490,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",83.54117186,a0E1g000004Gh1XEAS,Nonferrous metal (except copper and aluminum),0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn1EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331510,Ferrous metal foundries,52.08516955,a0E1g000004Gh1XEAS,Ferrous metal foundries,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn2EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Primary metals,331520,Nonferrous metal foundries,87.19961593,a0E1g000004Gh1XEAS,Nonferrous metal foundries,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn3EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,33211A,"All other forging, stamping, and sintering",77.84425527,a0E1g000004Gh1XEAS,"All other forging, stamping, and sintering",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn4EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332114,Custom roll forming,39.06315741,a0E1g000004Gh1XEAS,Custom roll forming,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn5EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,33211B,Crown and closure manufacturing and metal stamping,25.35885144,a0E1g000004Gh1XEAS,Crown and closure manufacturing and metal stamping,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn6EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332200,Cutlery and handtool manufacturing,32.25337512,a0E1g000004Gh1XEAS,Cutlery and handtool manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn7EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332310,Plate work and fabricated structural product manufacturing,17.49671679,a0E1g000004Gh1XEAS,Plate work and fabricated structural product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpkEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Apparel and leather and allied products,316000,Leather and allied product manufacturing,8.249457312,a0E1g000004Gh1XEAS,Leather and allied product manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOplEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322110,Pulp mills,264.5521985,a0E1g000004Gh1XEAS,Pulp mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpmEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322120,Paper mills,494.4052143,a0E1g000004Gh1XEAS,Paper mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpnEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322130,Paperboard mills,522.1815713,a0E1g000004Gh1XEAS,Paperboard mills,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpoEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322210,Paperboard container manufacturing,49.85040023,a0E1g000004Gh1XEAS,Paperboard container manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOppEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322220,Paper bag and coated and treated paper manufacturing,60.75084891,a0E1g000004Gh1XEAS,Paper bag and coated and treated paper manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpqEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322230,Stationery product manufacturing,10.7996457,a0E1g000004Gh1XEAS,Stationery product manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOprEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322291,Sanitary paper product manufacturing,32.12918524,a0E1g000004Gh1XEAS,Sanitary paper product manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpsEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Paper products,322299,All other converted paper product manufacturing,57.25497281,a0E1g000004Gh1XEAS,All other converted paper product manufacturing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOptEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Printing and related support activities,323110,Printing,98.131916,a0E1g000004Gh1XEAS,Printing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpuEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Printing and related support activities,323120,Support activities for printing,17.54694795,a0E1g000004Gh1XEAS,Support activities for printing,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpvEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Petroleum and coal products,324110,Petroleum refineries,232.5083752,a0E1g000004Gh1XEAS,Petroleum refineries,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn8EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332320,Ornamental and architectural metal products manufacturing,19.72135312,a0E1g000004Gh1XEAS,Ornamental and architectural metal products manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOn9EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332410,Power boiler and heat exchanger manufacturing,9.667293058,a0E1g000004Gh1XEAS,Power boiler and heat exchanger manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnAEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332420,Metal tank (heavy gauge) manufacturing,21.18784406,a0E1g000004Gh1XEAS,Metal tank (heavy gauge) manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnBEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332430,"Metal can, box, and other metal container (light gauge) manufacturing",33.25308374,a0E1g000004Gh1XEAS,"Metal can, box, and other metal container (light gauge) manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnCEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332500,Hardware manufacturing,25.66998346,a0E1g000004Gh1XEAS,Hardware manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnDEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332600,Spring and wire product manufacturing,33.89977932,a0E1g000004Gh1XEAS,Spring and wire product manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnEEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332710,Machine shops,19.10608051,a0E1g000004Gh1XEAS,Machine shops,0121g0000026jUXAAY,PurchasedGoodsServices,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnFEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332720,"Turned product and screw, nut, and bolt manufacturing",17.08878974,a0E1g000004Gh1XEAS,"Turned product and screw, nut, and bolt manufacturing",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnGEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332800,"Coating, engraving, heat treating and allied activities",110.3774826,a0E1g000004Gh1XEAS,"Coating, engraving, heat treating and allied activities",0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnHEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,33291A,Valve and fittings other than plumbing,11.45052208,a0E1g000004Gh1XEAS,Valve and fittings other than plumbing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOnIEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Fabricated metal products,332913,Plumbing fixture fitting and trim manufacturing,11.24555475,a0E1g000004Gh1XEAS,Plumbing fixture fitting and trim manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpwEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Petroleum and coal products,324121,Asphalt paving mixture and block manufacturing,624.1156266,a0E1g000004Gh1XEAS,Asphalt paving mixture and block manufacturing,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpxEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Petroleum and coal products,324122,Asphalt shingle and coating materials manufacturing,627.6706832,a0E1g000004Gh1XEAS,Asphalt shingle and coating materials manufacturing,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpyEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Petroleum and coal products,324190,Other petroleum and coal products manufacturing,249.8937113,a0E1g000004Gh1XEAS,Other petroleum and coal products manufacturing,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpzEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325110,Petrochemical manufacturing,227.9449024,a0E1g000004Gh1XEAS,Petrochemical manufacturing,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq0EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325120,Industrial gas manufacturing,633.4313329,a0E1g000004Gh1XEAS,Industrial gas manufacturing,0121g0000026jUXAAY,FuelEnergyRelated,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq1EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325130,Synthetic dye and pigment manufacturing,828.5462024,a0E1g000004Gh1XEAS,Synthetic dye and pigment manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq2EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325180,Other basic inorganic chemical manufacturing,643.5728364,a0E1g000004Gh1XEAS,Other basic inorganic chemical manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq3EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325190,Other basic organic chemical manufacturing,392.2963223,a0E1g000004Gh1XEAS,Other basic organic chemical manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq4EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325211,Plastics material and resin manufacturing,281.2137305,a0E1g000004Gh1XEAS,Plastics material and resin manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq5EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,3252A0,Synthetic rubber and artificial and synthetic fibers and filaments manufacturing,291.2465435,a0E1g000004Gh1XEAS,Synthetic rubber and artificial and synthetic fibers and filaments manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOq6EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Chemical products,325310,Fertilizer manufacturing,1013.353101,a0E1g000004Gh1XEAS,Fertilizer manufacturing,0121g0000026jUXAAY,CapitalGoods,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
